"","High","Low","Close","Rets","ATR","EWM_FAST","EWM_SLOW","MACD","signal","diffMACD","EMA_10","EMA_20","EMA_50","SMA_10","SMA_20","SMA_50","slopeClose","slopeMACD","ADX","RSI","Stoch","BinaryRets","BinaryRets_1","BinaryRets_2","label"
"X2013.08.28",1.554799,1.544903,1.554799,-0.00236319700837089,0.0117945852068047,1.55576580927677,1.54789244016303,0.00787336911374137,0.00813746405119298,-0.000264094937451616,0.0079585301588241,0.00592043946392684,0.00267323649212297,0.00859681241182981,0.00552797232753199,0.000764611176935173,-0.00239239543565309,-0.000634094474599336,18.348604644904,55.9038088669211,1,0,1,0,0
"X2013.08.29",1.554968,1.548635,1.552747,-0.00131978474388004,0.0114044719777472,1.55530137708034,1.54825203718799,0.00704933989235434,0.00791983921942526,-0.000870499327070912,0.00779322283764778,0.00602795379044375,0.00284484839017126,0.00867830335636219,0.00585631971421287,0.000711853320987013,-0.00353648525663988,-0.000616295119948847,17.3991667242975,54.1177435558055,0.649297331438523,0,0,1,0
"X2013.08.30",1.552699,1.546432,1.550652,-0.0013492217341268,0.011040938265051,1.55458608829875,1.5484298122111,0.00615627608765101,0.00756712659307041,-0.0014108505054194,0.00749559615583019,0.00604017496160634,0.00297470829987634,0.00853508853106579,0.00620085718566696,0.000660716957255696,-0.00410487694409886,-0.000594481240442035,16.7866651156025,52.2812342909653,0.673368437849031,0,0,0,1
"X2013.09.02",1.558992,1.550748,1.551903,0.000806757415590418,0.0108480141032616,1.55417330548356,1.54868708538065,0.00548622010291044,0.00715094529503842,-0.00166472519212797,0.00713025505529932,0.00598741735601626,0.00307319895881886,0.0082410827445109,0.00649257677514621,0.000633851293850753,-0.000999499667166653,-0.000527258470364964,15.8030089870373,53.3003535335537,0.140101892285302,1,0,0,1
"X2013.09.03",1.559892,1.552482,1.554702,0.00180359210594992,0.0106437988101715,1.55425464310147,1.54913263461171,0.00512200848976141,0.00674515793398302,-0.00162314944422161,0.00676511931611061,0.00590499746399199,0.00315354443062053,0.00783550119955181,0.00672416646177361,0.000621481086979641,0.00249049485083552,-0.000351233473416403,15.0037807357533,55.5858843999938,0.299595141700414,1,1,0,1
"X2013.09.04",1.564553,1.555766,1.556372,0.00107416083596732,0.0105871703237307,1.55458039031663,1.54966888389973,0.00491150641689786,0.00637842763056598,-0.00146692121366813,0.00642809878898102,0.00581037926903064,0.00322248411635689,0.0073485127959565,0.00691624138478056,0.000628135983738969,0.00314068967344326,-0.00014051427027488,14.8351687747231,56.9399698868363,0.0689655172413906,1,1,1,1
"X2013.09.05",1.56676,1.55756,1.562207,0.00374910368472307,0.0105729438720356,1.5557537148833,1.55059763324049,0.00515608164280934,0.00613395843301466,-0.000977876790205316,0.00619682294422253,0.00574806520939052,0.00329831147033542,0.00688750920002332,0.00703783123745233,0.000673442287653092,0.00227369608188758,0.000106375140487565,14.935416033018,61.3713926884907,0.505108695652164,1,1,1,0
"X2013.09.06",1.567103,1.556662,1.558992,-0.00205798591351848,0.0105635193097474,1.55625191259357,1.55121943818564,0.00503247440792176,0.00591366162799608,-0.000881187220074317,0.00598512321034966,0.00567991370448873,0.00336631786004469,0.00644201055135747,0.00707443318769428,0.000754168966928797,-1.24999999992586e-05,0.000221234856202924,14.8814168392192,57.8394180708991,0.223158701273821,0,1,1,1
"X2013.09.09",1.573168,1.562988,1.563599,0.00295511458686127,0.0108215536447654,1.55738223373302,1.55213644276448,0.00524579096853217,0.0057800874961033,-0.000534296527571126,0.00585069916638285,0.00563856868201668,0.00344002268782851,0.00606347445281463,0.00707115456537453,0.000877626861325105,0.000115699999483708,0.000276343975655049,15.530979106092,61.2783775572359,0.0600196463654151,1,0,1,1
"X2013.09.10",1.572995,1.568627,1.56976,0.00394026857269676,0.010719728384425,1.5592865054664,1.5534418914486,0.0058446140178019,0.00579299280044302,5.16212173588791e-05,0.00584959277573177,0.00565819204732955,0.00353432038704315,0.00578776811403816,0.00708352995170094,0.00104110359498232,0.00181379801094829,0.0003480664984127,16.1341440681881,65.3489420636235,0.259386446886463,1,1,0,1
"X2013.09.11",1.581653,1.571981,1.573292,0.0022500254816022,0.0108035334998232,1.56144119693311,1.55491226985981,0.00652892707329489,0.00594017965501339,0.000588747418281496,0.00597310810256142,0.00574111919265959,0.00365175594336675,0.00565332390999351,0.00712506816091166,0.00124985962739204,0.000401299978457988,0.000406605663032891,17.5573253960534,67.4607882922212,0.135545905707181,1,1,1,1
"X2013.09.12",1.584008,1.579005,1.582604,0.00591879956168339,0.0107972811069787,1.56469701278955,1.55696350912946,0.00773350366009629,0.00629884445602997,0.00143465920406631,0.00629318002211322,0.00593087009432022,0.00381182448127771,0.00572174028676771,0.00720002182156495,0.0014871824490533,-0.00293079160858777,0.00057547361588687,19.0820316418167,72.2608413129378,0.719368378972585,1,1,1,0
"X2013.09.13",1.587503,1.57781,1.580453,-0.00135915238429815,0.0107184038850517,1.56712101082193,1.55870347141616,0.00841753940576595,0.00672258344597717,0.00169495595978878,0.00667942718277735,0.00616769574302934,0.00399244075282627,0.0059478666185792,0.0072414775748225,0.0017783150022175,-0.00433417286057174,0.000584154229697866,20.7875181049614,69.703005645347,0.272670999690511,0,1,1,1
"X2013.09.16",1.596398,1.591799,1.593626,0.00833495206754005,0.0110917321789766,1.57119870146471,1.56129032538534,0.00990837607937278,0.00735974197265629,0.00254863410671649,0.00726650880034016,0.00652395101315729,0.00422443821661241,0.00639008221622543,0.00731558248036817,0.00215476044982799,-0.00332978769362046,0.000610023356353215,22.9983594082982,75.4372433904295,0.397260273972606,1,0,1,0
"X2013.09.17",1.593143,1.588891,1.590306,-0.0020832993437607,0.0106376798804782,1.57413828585475,1.56343963461605,0.0106986512387017,0.00802752382586538,0.00267112741283635,0.00789053469822408,0.00692154151082819,0.00447832892336101,0.00694774649111947,0.00739162384533564,0.00257660231961026,-0.000895999760225749,0.000527873440145273,24.4940839603348,71.7513376378277,0.332784571966126,0,1,0,1
"X2013.09.18",1.597955,1.589421,1.590508,0.000127019579879618,0.0104874170318726,1.57665670341556,1.56544469871857,0.0112120046969943,0.00866442000009117,0.00254758469690318,0.00849443833436413,0.00733015705236782,0.00474239463997408,0.00757779631912911,0.00746315455754281,0.00304424090910223,-0.00195719750090153,0.00032020223292874,26.2190370598134,71.8414877125477,0.127372861495202,1,0,1,1
"X2013.09.19",1.614726,1.604235,1.61332,0.014342587399749,0.0114681729581675,1.5822972105824,1.56899101733201,0.0133061932503917,0.00959277465015129,0.00371341860024044,0.00936930286455096,0.00789930335694153,0.0050782298795983,0.00839280747988735,0.00764015833995534,0.00352800492184835,-0.00316408944090393,0.000403587565196492,28.6994967927512,79.7146262553051,0.865980364121627,1,1,0,0
"X2013.09.20",1.606787,1.599002,1.603798,-0.00590211489351154,0.0116717320325841,1.58560502433895,1.57156931234445,0.014035711994502,0.0104813621190214,0.00355434987548061,0.0102177408881784,0.00848372322718539,0.0054295036880259,0.00929313123854538,0.00786757089495143,0.00400391820907852,-0.00307519030614815,0.000305372263001018,30.1463612847579,70.8142503826898,0.616056518946701,0,1,1,0
"X2013.09.23",1.607071,1.601512,1.601691,-0.00131375647057802,0.0112351083159709,1.58807978982527,1.57380054846708,0.014279241358184,0.011240937966854,0.00303830339133008,0.0109561955190885,0.00903567733489954,0.00577655222411054,0.0101964762775106,0.0081299753651626,0.00447685496449728,-0.00288989195501913,0.000174111711797096,31.5056842915348,68.9789467091673,0.0322000359776819,0,0,1,1
"X2013.09.24",1.604312,1.595762,1.604158,0.00154024715129198,0.0110433148648301,1.59055336062138,1.57604924858063,0.0145041120407474,0.0118935727816327,0.00261053925911477,0.0116012712502992,0.00955648064021839,0.00611880947182179,0.0110624260798051,0.00842509709692164,0.004946588377267,-0.00094479971887594,-5.49206083934991e-05,31.8477084561668,69.9606212230138,0.981988304093569,1,0,0,0
"X2013.09.25",1.607821,1.598057,1.599591,-0.00284697642002844,0.010951935231628,1.59194376667963,1.5777930820191,0.0141506846605248,0.0123449951574111,0.00180568950311374,0.0120648009612494,0.00999402388024757,0.00643378496941798,0.0118246018385281,0.00873896287426081,0.00539504608382713,0.000424599974483572,-0.000475926845128435,32.4096951522964,65.8087743816629,0.157107742728384,0,1,0,1
"X2013.09.26",1.609606,1.600358,1.607381,0.00486999489244436,0.0108850112865117,1.59431872565199,1.57998477964732,0.0143339460046754,0.012742785326864,0.00159116067781146,0.0124773727873268,0.0104073497968597,0.00674359520609475,0.012484646072986,0.00910319317987687,0.00582276438858134,0.000968099697559927,-0.000515899182586264,33.0546120849897,69.1696835751722,0.759407439446355,1,0,1,0
"X2013.09.27",1.613892,1.603207,1.603746,-0.00226144268222659,0.0108707247660466,1.59576907555169,1.58174487004381,0.0140242055078739,0.0129990693630659,0.00102513614480793,0.0127586151001536,0.0107518122455278,0.00702910933557628,0.0130453126831968,0.00949658965088801,0.00622160255454455,0.00198789738144729,-0.000504571264614793,33.941334903141,65.9137911856136,0.0504445484323671,0,1,0,1
"X2013.09.30",1.619512,1.613189,1.616893,0.00819768217660404,0.0112203872827576,1.5990189100822,1.58434843522575,0.0146704748564439,0.0133333504617415,0.00133712439470237,0.0131062259649336,0.0111250182084722,0.00732877072855148,0.0135215225609039,0.00995580238856468,0.00660422137340981,0.00228269603517612,-0.000332738296433377,35.1097230903028,71.1949560674085,0.585797880752789,1,0,1,1
"X2013.10.01",1.625911,1.618568,1.618699,0.00111695702807805,0.0110630739054177,1.6020466162234,1.58689292150533,0.0151536947180706,0.0136974193130073,0.00145627540506325,0.0134784930109585,0.0115087016855768,0.00763563049284635,0.0139670269088408,0.0104573866999801,0.00695983917880671,0.00146609894956558,-9.52864476326211e-05,36.5424522474999,71.8403923749359,0.0178401198420402,1,1,0,1
"X2013.10.02",1.625039,1.616501,1.619223,0.000323716762659376,0.0108827114836022,1.60468913680441,1.58928774213456,0.0154013946698512,0.0140382143843761,0.00136318028547512,0.0138281114943936,0.0118794343507458,0.0079401702644936,0.0143859659061265,0.0109818811126278,0.00728953974794893,0.00282709246817586,-2.48215244173119e-06,37.5075686570895,72.0361774634587,0.318810025767174,1,1,1,1
"X2013.10.03",1.624194,1.615822,1.623561,0.0026790627356454,0.0107033749490592,1.60759250037296,1.59182650197645,0.0157659983965188,0.0143837711868047,0.00138222720971416,0.0141804545675072,0.0122495833074861,0.00824706548535733,0.0146319464207392,0.0115123769503133,0.00761268908561935,0.00273109320968977,7.40238019233143e-05,38.280225819858,73.6683781858204,0.924390826564752,1,1,1,0
"X2013.10.04",1.617809,1.603669,1.615692,-0.00484675352512171,0.0113597053098407,1.60883857723866,1.59359431664486,0.015244260593805,0.0145558690682047,0.000688391525600279,0.0143738738450159,0.0125347906680879,0.00852146529353175,0.0147528012806695,0.0120229662596074,0.00790278512982701,0.00199479735408557,-0.000137151392495366,37.0719899432916,66.1282498436754,0.85028288543139,0,1,1,0
"X2013.10.07",1.609684,1.602718,1.603592,-0.0074890511310324,0.0114750120734234,1.60803141150964,1.59433488578228,0.0136965257273622,0.0143840004000362,-0.000687474672673997,0.0142507196418062,0.0126454321023045,0.00872440883995648,0.0146945297175873,0.012445502997549,0.00814267319717117,0.00143199902117003,-0.000496228850803957,35.8192744001434,56.5444427025631,0.125466551823119,0,0,1,1
"X2013.10.09",1.611811,1.592458,1.612097,0.00530371815274707,0.0120377254967504,1.608656886662,1.59565059794655,0.0130062887154496,0.0141084580631189,-0.00110216934766929,0.0140244594733777,0.0126797993987945,0.00889232569781895,0.0145447473850576,0.0128035867324313,0.00836216005110553,8.25999998122444e-05,-0.00070004000051474,33.3826625013851,60.8404263774852,1.01477807058336,1,0,0,0
"X2013.10.10",1.597725,1.591672,1.595507,-0.0102909440312834,0.0126368165326968,1.60663382717554,1.59563996106162,0.0109938661139175,0.0134855396732786,-0.00249167355936113,0.0134734424989304,0.0125192343240443,0.00897473904746987,0.0142290655303968,0.0130268336844625,0.00855258718679649,-2.55999999943629e-05,-0.000953835951874297,31.0317936904308,50.3783479465063,0.633570130513791,0,1,0,1
"X2013.10.11",1.600026,1.5936,1.598006,0.00156627329118583,0.0121931867803613,1.60530646914853,1.59581522320521,0.00949124594332784,0.0126866809272885,-0.00319543498396063,0.0127494067615481,0.0122308544782618,0.00899499421985646,0.0137447955242621,0.013114720798624,0.00873276426248831,0.00157299870262872,-0.000957184898255586,29.1112137830696,51.7249914350295,0.685652038593231,1,0,1,0
"X2013.10.14",1.601691,1.595685,1.597112,-0.000559447211086786,0.0117512448674783,1.60404578158722,1.59591128074556,0.00813450084166001,0.0117762449101628,-0.00364174406850278,0.0119103329579321,0.0118407255604902,0.00896124938149582,0.0131558250576407,0.0131005688704187,0.00891014374615012,0.00228039604714876,-0.000800180272012779,27.5192222966378,51.1897858032915,0.237595737595751,0,1,0,1
"X2013.10.15",1.600743,1.59185,1.597189,4.82120227009018e-05,0.0115470845198013,1.60299089211226,1.59600592661626,0.00698496549600391,0.010817989027331,-0.00383302353132709,0.0110148116012179,0.0113782722210153,0.008883748052653,0.0123872741215967,0.0129543983412503,0.00905680648980369,0.00182199798384923,-0.000661177791299746,25.5609670327082,51.2365864911536,0.600359833576966,1,0,1,1
"X2013.10.16",1.60475,1.589926,1.598466,0.000799529673695457,0.0117811499112441,1.60229475486422,1.59618815427431,0.00610660058990842,0.00987571133984649,-0.00376911074993807,0.0101224095991616,0.010876208256148,0.00877484030901595,0.0114825647087805,0.0127247958088106,0.00916913420645759,0.000493599959913008,-0.000319246282006367,24.2140225128641,52.0575922797979,0.576092822450082,1,1,0,0
"X2013.10.17",1.617102,1.594337,1.594388,-0.00255119595912583,0.0125657106318695,1.60107833103896,1.59605480951325,0.00502352152570351,0.0089052733770179,-0.00388175185131438,0.00919533904035105,0.0103188095199152,0.0086277297684939,0.0104447773943657,0.0124153716502461,0.00924820447783649,-0.00175329820341959,-0.000150000040489279,24.1906334964816,49.2083341841712,0.0022402811333197,0,1,1,1
"X2013.10.18",1.622507,1.61444,1.614935,0.0128870764205451,0.0136766598724503,1.60321012626373,1.5974533421419,0.00575678412183134,0.00827557552598058,-0.00251879140414925,0.00857014723698383,0.00988433091057385,0.00851514366470321,0.00944385596689694,0.0120379011938181,0.00930885446848563,-0.00111389953930132,0.000219717697336289,24.6030862242134,60.8386446913299,0.0613611007809499,1,0,1,1
"X2013.10.21",1.618306,1.613346,1.617207,0.00140686776867184,0.0130540413101324,1.60536349145393,1.59891657605732,0.0064469153966118,0.00790984350010683,-0.00146292810349503,0.00818410508418891,0.00955695800448223,0.00843403667379766,0.00856412144717762,0.0116584613639236,0.00935178406835622,0.00074829986032909,0.000599050948486403,24.8272462696853,61.8781283291476,0.77842741935485,1,1,0,0
"X2013.10.22",1.62256,1.611993,1.613528,-0.00227490976727159,0.0128763955022658,1.60661956969179,1.59999890375677,0.00662066593501098,0.00765200798708766,-0.00103134205207668,0.00789984342070202,0.00927731114072306,0.00836292409580603,0.00785653546794249,0.0112755325927649,0.00937797011875789,0.00256489437544278,0.000789435950359612,25.3804700826555,59.1406410127215,0.145263556354695,0,1,1,1
"X2013.10.23",1.625567,1.612591,1.623271,0.0060383209959789,0.0128835101092468,1.60918132820074,1.60172276273775,0.00745856546298729,0.00761331948226759,-0.000154754019280298,0.00781961106475388,0.00910409726665299,0.00832745905138177,0.00730176314269626,0.0109232552638769,0.00941519930219216,0.002235096278069,0.000894144263326351,26.1274286479981,63.7183630474749,0.823057953144259,1,0,1,0
"X2013.10.24",1.622297,1.614205,1.616371,-0.00425067656602003,0.0126108308157292,1.61028743155447,1.60280781734977,0.00747961420470089,0.00758657842675425,-0.000106964222053356,0.00775779345383516,0.00894938459408612,0.00829421023386487,0.0069503379517746,0.0105897017410857,0.00945082832850457,0.00201239728343161,0.000613182767989808,26.821033030102,58.7023950016768,0.267671774592197,0,1,0,1
"X2013.10.25",1.624089,1.6153,1.620089,0.00230021449283604,0.0123378429003199,1.61179536516148,1.60408790495349,0.0077074602079843,0.00761075478300026,9.67054249840392e-05,0.00774864195458955,0.00883110608112404,0.00827120042892837,0.00677195937824024,0.0102583774512512,0.00948028892372365,0.00211549684414756,0.000404364466658849,27.6135301194015,60.506495800929,0.544885652520192,1,0,1,0
"X2013.10.28",1.620903,1.612591,1.61739,-0.00166595785787064,0.0120502826931542,1.61265607821356,1.60507324532731,0.00758283288624928,0.00760517040365006,-2.23375174007818e-05,0.00771849485125495,0.0087122229197074,0.00824420562333312,0.00671679258269917,0.00993630882016993,0.00948017709463633,0.00314298965073964,0.000226946847465323,27.8560031129429,58.5083286832423,0.577358036573637,0,1,0,0
